study_id,team_id,study,alpha,tstat,se,precision,sample_size,weight,year_data,year_publication,country,depvar_individual_funds,depvar_equalw_funds,depvar_valuew_funds,depvar_net_returns,depvar_gross_returns,data_cross_section,data_longitudal,data_midyear,database_default,database_cst,database_cisdm,database_handcollect,database_other,number_of_databases,market_developed,market_world,market_bull,market_bear,strategy_all,strategy_equity,strategy_events,strategy_relative_value,strategy_global,strategy_fund_of_funds,strategy_multi,strategy_other,method_iv,model_1factor,model_3factor,model_4factor,model_7factor,model_uncertainty,model_asset_based,model_other,survivorship_treated,backfilling_treated,publication_year,citations,impact_factor,top3,top5,reference,alpha_m,alpha_y,alpha_q,t_stat,t_hetero_std,aux_ts_all,se_monthly,starty,endy,n_obs_tot,n_time_series,n_cross_section,depvar_index,depvar_portfolio,market_development,fund_old,fund_young,fund_small,fund_large,lockup_restriction,country.1,market_recession,market_growth,alpha_monthly,data_monthly,method_ols,method_gmm,method_other
26,26,Gupta et al. (2003),0.52,5.68,0.09154929577464789,10.923076923076923,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.52,,,5.68,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,1,0
26,26,Gupta et al. (2003),0.06,0.14,0.4285714285714285,2.333333333333334,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.06,,,0.14,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,1,0
26,26,Gupta et al. (2003),1.14,2.89,0.39446366782006914,2.535087719298246,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",1.14,,,2.89,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,1,0
26,26,Gupta et al. (2003),0.46,2.84,0.1619718309859155,6.173913043478261,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.46,,,2.84,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,1,0
26,26,Gupta et al. (2003),0.6,4.92,0.12195121951219512,8.200000000000001,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.6,,,4.92,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),0.84,4.4,0.1909090909090909,5.238095238095239,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.84,,,4.4,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),1.19,2.07,0.5748792270531401,1.7394957983193278,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",1.19,,,2.07,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),0.67,10.67,0.06279287722586692,15.925373134328357,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.67,,,10.67,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),0.76,2.74,0.2773722627737226,3.6052631578947367,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.76,,,2.74,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),1.32,5.39,0.2448979591836735,4.083333333333333,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",1.32,,,5.39,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),0.42,4.05,0.1037037037037037,9.642857142857142,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.42,,,4.05,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),0.45,3.75,0.12000000000000001,8.333333333333332,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.45,,,3.75,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),0.45,2.68,0.16791044776119401,5.955555555555556,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.45,,,2.68,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),0.57,1.5,0.37999999999999995,2.6315789473684212,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.57,,,1.5,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),0.5,7.61,0.0657030223390276,15.219999999999999,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.5,,,7.61,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),0.69,2.15,0.3209302325581395,3.1159420289855073,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.69,,,2.15,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),1.15,4.15,0.2771084337349397,3.6086956521739135,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",1.15,,,4.15,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
26,26,Gupta et al. (2003),0.31,2.67,0.11610486891385768,8.612903225806452,152.0,0.023809523809523808,1996.5,2003,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.744440474947496,0.724,0,0,"Gupta, B., Cerrahoglu, B. & A. Daglioglu (2003): Evaluating Hedge Fund Performance: Traditional Versus Conditional Approaches. The Journal of Alternative Investments 6(3): 7-24.",0.31,,,2.67,,,,1990,2002,,152.0,1.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
27,56,Sun et al. (2012),0.3233333333333333,3.14,0.10297239915074309,9.711340206185568,20400.0,0.1,2002.0,2012,Global funds,0,1,0,1,0,0,1,2.5649493574615367,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.4849066497880004,3.0349529867072724,12.8,1,1,"Sun, Z., Wang, A. & L. Zheng (2012): The Road Less Traveled: Strategy Distinctiveness and Hedge Fund Performance. The Review of Financial Studies 25(1): 96-143.",,3.88,,,3.14,,,1994,2009,,24.0,850.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
27,56,Sun et al. (2012),0.42333333333333334,4.88,0.08674863387978142,11.527559055118111,20400.0,0.1,2002.0,2012,Global funds,0,1,0,1,0,0,1,2.5649493574615367,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.4849066497880004,3.0349529867072724,12.8,1,1,"Sun, Z., Wang, A. & L. Zheng (2012): The Road Less Traveled: Strategy Distinctiveness and Hedge Fund Performance. The Review of Financial Studies 25(1): 96-143.",,5.08,,,4.88,,,1994,2009,,24.0,850.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
27,56,Sun et al. (2012),0.5633333333333334,5.48,0.10279805352798053,9.727810650887575,20400.0,0.1,2002.0,2012,Global funds,0,1,0,1,0,0,1,2.5649493574615367,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.4849066497880004,3.0349529867072724,12.8,1,1,"Sun, Z., Wang, A. & L. Zheng (2012): The Road Less Traveled: Strategy Distinctiveness and Hedge Fund Performance. The Review of Financial Studies 25(1): 96-143.",,6.76,,,5.48,,,1994,2009,,24.0,850.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
27,56,Sun et al. (2012),0.5725,5.81,0.0985370051635112,10.148471615720522,20400.0,0.1,2002.0,2012,Global funds,0,1,0,1,0,0,1,2.5649493574615367,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.4849066497880004,3.0349529867072724,12.8,1,1,"Sun, Z., Wang, A. & L. Zheng (2012): The Road Less Traveled: Strategy Distinctiveness and Hedge Fund Performance. The Review of Financial Studies 25(1): 96-143.",,6.87,,,5.81,,,1994,2009,,24.0,850.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
27,56,Sun et al. (2012),0.6183333333333333,7.25,0.08528735632183908,11.725067385444744,20400.0,0.1,2002.0,2012,Global funds,0,1,0,1,0,0,1,2.5649493574615367,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.4849066497880004,3.0349529867072724,12.8,1,1,"Sun, Z., Wang, A. & L. Zheng (2012): The Road Less Traveled: Strategy Distinctiveness and Hedge Fund Performance. The Review of Financial Studies 25(1): 96-143.",,7.42,,,7.25,,,1994,2009,,24.0,850.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
27,56,Sun et al. (2012),0.30833333333333335,2.44,0.12636612021857924,7.9135135135135135,20400.0,0.1,2002.0,2012,Global funds,0,0,1,1,0,0,1,2.5649493574615367,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.4849066497880004,3.0349529867072724,12.8,1,1,"Sun, Z., Wang, A. & L. Zheng (2012): The Road Less Traveled: Strategy Distinctiveness and Hedge Fund Performance. The Review of Financial Studies 25(1): 96-143.",,3.7,,,2.44,,,1994,2009,,24.0,850.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
27,56,Sun et al. (2012),0.3558333333333333,2.91,0.12227949599083618,8.177985948477753,20400.0,0.1,2002.0,2012,Global funds,0,0,1,1,0,0,1,2.5649493574615367,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.4849066497880004,3.0349529867072724,12.8,1,1,"Sun, Z., Wang, A. & L. Zheng (2012): The Road Less Traveled: Strategy Distinctiveness and Hedge Fund Performance. The Review of Financial Studies 25(1): 96-143.",,4.27,,,2.91,,,1994,2009,,24.0,850.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
27,56,Sun et al. (2012),0.5983333333333333,4.28,0.13979750778816197,7.153203342618386,20400.0,0.1,2002.0,2012,Global funds,0,0,1,1,0,0,1,2.5649493574615367,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.4849066497880004,3.0349529867072724,12.8,1,1,"Sun, Z., Wang, A. & L. Zheng (2012): The Road Less Traveled: Strategy Distinctiveness and Hedge Fund Performance. The Review of Financial Studies 25(1): 96-143.",,7.18,,,4.28,,,1994,2009,,24.0,850.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
27,56,Sun et al. (2012),0.4375,2.66,0.1644736842105263,6.080000000000001,20400.0,0.1,2002.0,2012,Global funds,0,0,1,1,0,0,1,2.5649493574615367,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.4849066497880004,3.0349529867072724,12.8,1,1,"Sun, Z., Wang, A. & L. Zheng (2012): The Road Less Traveled: Strategy Distinctiveness and Hedge Fund Performance. The Review of Financial Studies 25(1): 96-143.",,5.25,,,2.66,,,1994,2009,,24.0,850.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
27,56,Sun et al. (2012),0.52,4.87,0.10677618069815195,9.365384615384615,20400.0,0.1,2002.0,2012,Global funds,0,0,1,1,0,0,1,2.5649493574615367,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.4849066497880004,3.0349529867072724,12.8,1,1,"Sun, Z., Wang, A. & L. Zheng (2012): The Road Less Traveled: Strategy Distinctiveness and Hedge Fund Performance. The Review of Financial Studies 25(1): 96-143.",,6.24,,,4.87,,,1994,2009,,24.0,850.0,0,1,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
28,37,Kotkatvuori-Ornberg et al. (2011),0.067,0.39,0.1717948717948718,5.82089552238806,114.0,0.16666666666666666,2002.5,2011,Chinese & Korean funds,0,1,0,1,0,1,0,2.6026896854443837,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.3978952727983707,0.780158557549575,1.298,0,0,"Kotkatvuori-Ornberg, J., Nikkinen, J. & J. Peltomaki (2011): Geographical focus in emerging markets and hedge fund performance. Emerging Markets Review 12(4): 309-320.",0.067,,,,0.39,,,1995,2009,,114.0,1.0,0,1,developing market,0,0,0,0,0,i_asia,0,0,1,1,1,0,0
28,37,Kotkatvuori-Ornberg et al. (2011),0.607,2.08,0.29182692307692304,3.4266886326194403,114.0,0.16666666666666666,2002.5,2011,East Europen & Russian funds,0,1,0,1,0,1,0,2.6026896854443837,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.3978952727983707,0.780158557549575,1.298,0,0,"Kotkatvuori-Ornberg, J., Nikkinen, J. & J. Peltomaki (2011): Geographical focus in emerging markets and hedge fund performance. Emerging Markets Review 12(4): 309-320.",0.607,,,,2.08,,,1995,2009,,114.0,1.0,0,1,developing market,0,0,0,0,0,i_eu_east,0,0,1,1,1,0,0
28,37,Kotkatvuori-Ornberg et al. (2011),0.288,1.11,0.2594594594594594,3.8541666666666674,114.0,0.16666666666666666,2002.5,2011,Chinese & Korean funds,0,1,0,1,0,1,0,2.6026896854443837,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.3978952727983707,0.780158557549575,1.298,0,0,"Kotkatvuori-Ornberg, J., Nikkinen, J. & J. Peltomaki (2011): Geographical focus in emerging markets and hedge fund performance. Emerging Markets Review 12(4): 309-320.",0.288,,,,1.11,,,1995,2009,,114.0,1.0,0,1,developing market,0,0,0,0,0,i_cn,0,0,1,1,1,0,0
28,37,Kotkatvuori-Ornberg et al. (2011),-0.385,-1.02,0.37745098039215685,2.6493506493506493,114.0,0.16666666666666666,2002.5,2011,Indian funds,0,1,0,1,0,1,0,2.6026896854443837,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.3978952727983707,0.780158557549575,1.298,0,0,"Kotkatvuori-Ornberg, J., Nikkinen, J. & J. Peltomaki (2011): Geographical focus in emerging markets and hedge fund performance. Emerging Markets Review 12(4): 309-320.",-0.385,,,,-1.02,,,1995,2009,,114.0,1.0,0,1,developing market,0,0,0,0,0,i_india,0,0,1,1,1,0,0
28,37,Kotkatvuori-Ornberg et al. (2011),0.115,0.91,0.12637362637362637,7.91304347826087,114.0,0.16666666666666666,2002.5,2011,Latin American funds,0,1,0,1,0,1,0,2.6026896854443837,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.3978952727983707,0.780158557549575,1.298,0,0,"Kotkatvuori-Ornberg, J., Nikkinen, J. & J. Peltomaki (2011): Geographical focus in emerging markets and hedge fund performance. Emerging Markets Review 12(4): 309-320.",0.115,,,,0.91,,,1995,2009,,114.0,1.0,0,1,developing market,0,0,0,0,0,i_lartin_a,0,0,1,1,1,0,0
28,37,Kotkatvuori-Ornberg et al. (2011),0.644,1.65,0.3903030303030303,2.562111801242236,114.0,0.16666666666666666,2002.5,2011,Middle-East & North African funds,0,1,0,1,0,1,0,2.6026896854443837,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.3978952727983707,0.780158557549575,1.298,0,0,"Kotkatvuori-Ornberg, J., Nikkinen, J. & J. Peltomaki (2011): Geographical focus in emerging markets and hedge fund performance. Emerging Markets Review 12(4): 309-320.",0.644,,,,1.65,,,1995,2009,,114.0,1.0,0,1,developing market,0,0,0,0,0,i_mideast_naf,0,0,1,1,1,0,0
29,53,Stafylas & Andrikopoulos (2020),1.219,4.833,0.2522242913304366,3.964725184577522,291.0,0.041666666666666664,1990.5,2020,Canadian & US funds,0,1,0,1,0,1,0,0.4054651081081644,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.995732273553991,0.4054651081081644,0.767,0,0,"Stafylas, D. & A. Andrikopoulos (2020): Determinants of hedge fund performance during ‘good’ and ‘bad’ economic periods. Research in International Business and Finance 52: art. 101130.",1.219,,,4.833,,,,1990,1990,,291.0,1.0,0,1,developed market,0,0,1,0,0,i_na,0,1,1,1,1,0,0
29,53,Stafylas & Andrikopoulos (2020),0.906,4.332,0.20914127423822715,4.781456953642384,291.0,0.041666666666666664,1990.5,2020,Canadian & US funds,0,1,0,1,0,1,0,0.4054651081081644,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.995732273553991,0.4054651081081644,0.767,0,0,"Stafylas, D. & A. Andrikopoulos (2020): Determinants of hedge fund performance during ‘good’ and ‘bad’ economic periods. Research in International Business and Finance 52: art. 101130.",0.906,,,4.332,,,,1990,1990,,291.0,1.0,0,1,developed market,0,0,0,1,0,i_na,0,1,1,1,1,0,0
29,53,Stafylas & Andrikopoulos (2020),1.709,3.74,0.456951871657754,2.1884142773551782,291.0,0.041666666666666664,1990.5,2020,Canadian & US funds,0,1,0,1,0,1,0,0.4054651081081644,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.995732273553991,0.4054651081081644,0.767,0,0,"Stafylas, D. & A. Andrikopoulos (2020): Determinants of hedge fund performance during ‘good’ and ‘bad’ economic periods. Research in International Business and Finance 52: art. 101130.",1.709,,,3.74,,,,1990,1990,,291.0,1.0,0,1,developed market,0,1,0,0,0,i_na,0,1,1,1,1,0,0
29,53,Stafylas & Andrikopoulos (2020),1.002,5.007,0.2001198322348712,4.997005988023951,291.0,0.041666666666666664,1990.5,2020,Canadian & US funds,0,1,0,1,0,1,0,0.4054651081081644,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.995732273553991,0.4054651081081644,0.767,0,0,"Stafylas, D. & A. Andrikopoulos (2020): Determinants of hedge fund performance during ‘good’ and ‘bad’ economic periods. Research in International Business and Finance 52: art. 101130.",1.002,,,5.007,,,,1990,1990,,291.0,1.0,0,1,developed market,1,0,0,0,0,i_na,0,1,1,1,1,0,0
29,53,Stafylas & Andrikopoulos (2020),1.322,5.195,0.25447545717035613,3.9296520423600603,291.0,0.041666666666666664,1990.5,2020,Canadian & US funds,0,1,0,1,0,1,0,0.4054651081081644,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.995732273553991,0.4054651081081644,0.767,0,0,"Stafylas, D. & A. Andrikopoulos (2020): Determinants of hedge fund performance during ‘good’ and ‘bad’ economic periods. Research in International Business and Finance 52: art. 101130.",1.322,,,5.195,,,,1990,1990,,291.0,1.0,0,1,developed market,0,0,0,0,1,i_na,0,1,1,1,1,0,0
29,53,Stafylas & Andrikopoulos (2020),0.823,4.444,0.18519351935193518,5.399756986634265,291.0,0.041666666666666664,1990.5,2020,Canadian & US funds,0,1,0,1,0,1,0,0.4054651081081644,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.995732273553991,0.4054651081081644,0.767,0,0,"Stafylas, D. & A. Andrikopoulos (2020): Determinants of hedge fund performance during ‘good’ and ‘bad’ economic periods. Research in International Business and Finance 52: art. 101130.",0.823,,,4.444,,,,1990,1990,,291.0,1.0,0,1,developed market,0,0,0,0,0,i_na,0,1,1,1,1,0,0
29,53,Stafylas & Andrikopoulos (2020),0.252,1.3,0.19384615384615383,5.158730158730159,291.0,0.041666666666666664,1991.0,2020,Canadian & US funds,0,1,0,1,0,1,0,0.6931471805599453,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.995732273553991,0.4054651081081644,0.767,0,0,"Stafylas, D. & A. Andrikopoulos (2020): Determinants of hedge fund performance during ‘good’ and ‘bad’ economic periods. Research in International Business and Finance 52: art. 101130.",0.252,,,1.3,,,,1990,1991,,291.0,1.0,0,1,developed market,0,0,1,0,0,i_na,1,0,1,1,1,0,0
29,53,Stafylas & Andrikopoulos (2020),0.404,1.534,0.2633637548891786,3.797029702970297,291.0,0.041666666666666664,1991.0,2020,Canadian & US funds,0,1,0,1,0,1,0,0.6931471805599453,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2.995732273553991,0.4054651081081644,0.767,0,0,"Stafylas, D. & A. Andrikopoulos (2020): Determinants of hedge fund performance during ‘good’ and ‘bad’ economic periods. Research in International Business and Finance 52: art. 101130.",0.404,,,1.534,,,,1990,1991,,291.0,1.0,0,1,developed market,0,0,0,1,0,i_na,1,0,1,1,1,0,0
