IDStudy,t,PCC,SE PCC,quadratic,Zscore,NPL,profitability,profit_volat,capitalization,dummies,DtoD,Lerner,Hstatistic,Concentration,HHI,Boone,developed,undeveloped,GMM,2SLS,Logit,FE,RE,OLS,T,Samplesize,endogeneity,macro,someAveraged,sampleyear,IFrecursive,citations,reviewed_journal,regulation,global,ownership,firstpub,investperst
10,4.218059847742519,0.052404154432951294,0.012423757918228138,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.9459101490553132,6461,1,0,0,13.0,0.0,0.0,0,0,1,0,7,0.5
10,1.1079608020929168,0.013782667269116996,0.01243967046765716,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.9459101490553132,6461,1,0,0,13.0,0.0,0.0,0,0,1,0,7,0.5
11,2.1717399473882,0.08140560656666464,0.03748404898319685,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,707,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,2.409393251135626,0.09024481671734871,0.03745541192780106,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,707,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,2.7899664617104527,0.1043546000277551,0.03740353207105512,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,707,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,2.7960411198600177,0.10457933136987728,0.037402644269807085,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,707,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,2.0023435090965154,0.08054545720575725,0.04022559408005895,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,614,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,2.617062952282496,0.11031084540782442,0.042150627409102165,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,556,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,2.4026120606256045,0.10228303574960228,0.04257159839735812,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,546,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,2.322384701912261,0.10310072634284957,0.044394335812648095,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,502,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,2.3900620142868356,0.09312392048113355,0.03896297247706376,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,653,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,2.0162100456621004,0.08090348144169437,0.040126514405460466,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,617,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,2.2140794455496375,0.08705102790025879,0.03931702996260311,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.1780538303479458,642,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,4.123137505321413,0.1623483476439662,0.03937495352372697,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,628,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,1.683498740165578,0.06558805295497153,0.038959371569544925,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,656,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,1.9619942196531792,0.07690551097155926,0.039197623622537384,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,647,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,1.7290300546448087,0.06781868379551506,0.03922354247881881,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,647,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,1.5072754112188949,0.073611343953576,0.04883735474331689,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,417,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,1.8502850078978093,0.07351763460468365,0.039733140727444084,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,630,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,1.9707441454740655,0.077246445242718,0.03919658745155691,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,647,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,1.680047006432459,0.07411649099657465,0.04411572456770677,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,511,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
11,2.318482963764197,0.09293465962422515,0.040084253831798755,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.258096538021482,617,0,1,0,0.0,0.661,3.3518515075590005,1,1,1,0,3,0.05
12,16.64,0.12320218508211891,0.007403977468877338,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978952727983707,17965,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,16.5,0.1221811668622161,0.0074049192037706725,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978952727983707,17965,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,8.3,0.06249813952525747,0.007529896328344273,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,17568,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,10.5,0.07897136839928148,0.007521082704693475,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,17568,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,3.74,0.02820574774264178,0.007541643781455021,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,17568,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,14.65,0.10986003173209725,0.007498978275228481,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,17568,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,-0.45,-0.0033950709097718672,0.007544602021715261,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,17568,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,2.68,0.025037783537034387,0.009342456543669546,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,11450,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,3.22,0.06015415605642027,0.01868141492435412,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,2855,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,5.99,0.07959206945522064,0.01328749072708191,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,5628,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,11.3,0.11772947697290834,0.010418537785213126,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,9085,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,5.06,0.060592920893734824,0.011974885552121508,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,6948,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
12,8.44,0.08162600420009411,0.009671327511859493,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,10620,1,0,0,7.5,0.213,1.7346010553881064,1,0,1,0,9,0.07692307692307693
13,-11.147766323024056,-0.3836599668357389,0.03441586015696671,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-3.4011741682974557,-0.12574812727903462,0.03697197528169545,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-3.2342971086739785,-0.11966895305805675,0.03699998764402926,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-14.819277108433734,-0.48345157437505404,0.03262315501880446,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-5.130718954248366,-0.18780815293090872,0.03660464636742552,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-4.392857142857142,-0.16156137892535297,0.03677820008056816,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-4.946629213483146,-0.1812950756262632,0.03665022539633714,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-1.8996960486322187,-0.07062072731024642,0.037174750856113714,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-1.3238993710691824,-0.04927887269963562,0.0372225214215775,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-6.357142857142857,-0.23053513752715504,0.036263954217754725,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-2.501240694789082,-0.0928133734301446,0.037106934020186784,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-1.7461538461538462,-0.06493795740885401,0.03718913860418952,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-6.272289156626507,-0.22761845525387905,0.03628953474082205,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-1.8392545136866627,-0.06838450761207804,0.037180557178574415,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-1.390818128310771,-0.05176324356716743,0.03721783784198793,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-5.833333333333333,-0.21243355716375564,0.0364171812280724,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-2.0988372093023253,-0.07798085635227688,0.0371543138298937,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
13,-1.4442105263157896,-0.05374475910445969,0.037213936697694384,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.6094379124341003,720,1,0,0,12.333000000000084,0.009,0.6190392084062235,0,0,1,0,5,0.05555555555555555
14,-1.9628348504551365,-0.06170567514780477,0.03143701831740792,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469228055,1008,1,0,0,15.0,0.0,0.0,1,1,1,1,10,0.1111111111111111
14,0.07384615384615384,0.002325928926918575,0.03149695421868904,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.791759469228055,1008,1,0,0,15.0,0.0,0.0,1,1,1,1,10,0.1111111111111111
14,-10.606060606060606,-0.3168475829645002,0.02987420067951002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.791759469228055,1008,1,0,0,15.0,0.0,0.0,1,1,1,1,10,0.1111111111111111
14,-1.9406708595387843,-0.06101151377364989,0.031438362396058114,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469228055,1008,1,0,0,15.0,0.0,0.0,1,1,1,1,10,0.1111111111111111
14,-3.8235294117647056,-0.11956592454972047,0.031271087959157666,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.791759469228055,1008,1,0,0,15.0,0.0,0.0,1,1,1,1,10,0.1111111111111111
14,-4.25,-0.13267894888829188,0.031218576209009852,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.791759469228055,1008,1,0,0,15.0,0.0,0.0,1,1,1,1,10,0.1111111111111111
14,-3.5394736842105265,-0.11079655373418107,0.031303115553151524,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469228055,1008,1,0,0,15.0,0.0,0.0,1,1,1,1,10,0.1111111111111111
14,-3.9545454545454546,-0.12360136895226474,0.031255518585630165,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.791759469228055,1008,1,0,0,15.0,0.0,0.0,1,1,1,1,10,0.1111111111111111
14,-1.8709677419354838,-0.05882788631579341,0.031442490961889585,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.791759469228055,1008,1,0,0,15.0,0.0,0.0,1,1,1,1,10,0.1111111111111111
15,2.747781385444993,0.05736320200957814,0.02087618844549687,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.4849066497880004,2287,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,2.747781385444993,0.05736320200957814,0.02087618844549687,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.4849066497880004,2287,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,2.747781385444993,0.06304588968843094,0.022944288807830646,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.4849066497880004,1892,1,0,0,6.0,0.184,3.258096538021482,1,0,1,0,5,0.05555555555555555
15,2.747781385444993,0.08838324579085538,0.032165312080146446,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.4849066497880004,959,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,2.747781385444993,0.08838324579085538,0.032165312080146446,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.4849066497880004,959,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,2.747781385444993,0.09645493553964812,0.03510284189658254,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.4849066497880004,804,1,0,0,6.0,0.184,3.258096538021482,1,0,1,0,5,0.05555555555555555
15,1.5981931399228173,0.04378111496580347,0.02739413270658753,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.4849066497880004,1330,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,1.5981931399228173,0.04378111496580347,0.02739413270658753,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.4849066497880004,1330,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,0.3624711216372438,0.010983310847491186,0.030301202473401824,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.4849066497880004,1089,1,0,0,6.0,0.184,3.258096538021482,1,0,1,0,5,0.05555555555555555
15,1.6400248508996704,0.033833363440893334,0.020629787056173767,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4849066497880004,2347,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,1.6400248508996704,0.033833363440893334,0.020629787056173767,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4849066497880004,2347,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,1.053744302130667,0.02350895587873472,0.02230992455304356,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4849066497880004,2008,1,0,0,6.0,0.184,3.258096538021482,1,0,1,0,5,0.05555555555555555
15,1.2872705631079415,0.041043839453686344,0.031884392162741235,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4849066497880004,982,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,1.2872705631079415,0.0410647182547189,0.03190061159759116,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4849066497880004,981,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,2.0537489106318225,0.07085188112630157,0.03449880399668938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4849066497880004,836,1,0,0,6.0,0.184,3.258096538021482,1,0,1,0,5,0.05555555555555555
15,1.1193285505549238,0.030282521453424624,0.027054184795350406,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4849066497880004,1365,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,1.1193285505549238,0.030282521453424624,0.027054184795350406,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4849066497880004,1365,1,0,0,6.0,0.184,3.258096538021482,1,0,0,0,5,0.05555555555555555
15,0.026322636310952777,0.0007692204247230733,0.02922277296377805,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.4849066497880004,1171,1,0,0,6.0,0.184,3.258096538021482,1,0,1,0,5,0.05555555555555555
16,3.983520768863059,0.028757671587477225,0.007219159446151195,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,19172,1,0,0,7.5,0.574,2.228477120840324,0,0,0,0,5,0.0625
16,9.192959535474506,0.06534717987700792,0.0071083941602093585,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,19706,1,0,0,7.5,0.574,2.228477120840324,0,0,0,0,5,0.0625
16,5.40090152088638,0.045807921389255365,0.008481532427893169,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,13872,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
16,-1.0876566198972226,-0.0048750227848584436,0.004482134062972104,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,49776,1,0,0,7.5,0.574,2.228477120840324,0,0,0,0,5,0.0625
16,13.227338129496404,0.05903240567775227,0.004462908946593911,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,50032,1,0,0,7.5,0.574,2.228477120840324,0,0,0,0,5,0.0625
16,1.161658381956748,0.005206699897795508,0.004482126568935968,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,49776,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
16,-0.622293062459477,-0.013776492463671451,0.02213827100887624,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,2040,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
16,2.6275517420206493,0.04337935608896717,0.016509420307593038,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,3662,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
16,7.313157767108008,0.0806449286860562,0.011027374392053802,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,8170,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
16,5.4966321503971045,0.046634890095411746,0.008484266150508653,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,13862,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
16,5.262916608072001,0.06555283852246875,0.01245561034007779,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,6418,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
16,4.882499300220819,0.041419018762871254,0.008483159180585651,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,13872,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
16,1.6012684628008753,0.0075708980793306666,0.004728062942105256,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,44731,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
16,0.48967848035168404,0.006902194738609951,0.014095360559142477,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,5033,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
16,1.1370599000154724,0.02254238124004425,0.019825148384651946,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,2543,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
16,1.2058660727084274,0.00540483868091029,0.004482121856841688,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.3978952727983707,49776,1,0,0,7.5,0.574,2.228477120840324,0,0,1,0,5,0.0625
17,1.9685916691865941,0.01965853632738377,0.009986091394721038,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10024,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
17,1.9685916691865941,0.01965853632738377,0.009986091394721038,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10024,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,1,4,0.045454545454545456
17,1.9685916691865941,0.019504514605776627,0.009907851847120603,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10183,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
17,1.9685916691865941,0.02708447744768466,0.01375830136418069,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,5279,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
17,1.9685916691865941,0.02708447744768466,0.01375830136418069,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,5279,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
17,1.9685916691865941,0.01795733130430531,0.009121917757441863,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12014,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
17,1.9685916691865941,0.01795733130430531,0.009121917757441863,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12014,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
17,0.6744897501960819,0.0064934515076116705,0.009627205610943605,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10789,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
17,0.6744897501960819,0.0064934515076116705,0.009627205610943605,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10789,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,1,4,0.045454545454545456
17,-0.6744897501960819,-0.0064405421237484495,0.00954876204104823,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10967,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
17,1.9685916691865941,0.019137924801026357,0.009721632525720274,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10577,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
17,1.9685916691865941,0.019137924801026357,0.009721632525720274,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10577,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,1,4,0.045454545454545456
17,1.9685916691865941,0.01898601106236762,0.009644463785733932,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10747,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
17,1.9685916691865941,0.018956939026543097,0.009629695849711661,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10780,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
17,1.9685916691865941,0.018956939026543097,0.009629695849711661,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10780,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,1,4,0.045454545454545456
17,0.6744897501960819,0.006443186336957913,0.009552682357418782,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,10958,1,0,0,6.0,0.297,2.8183982582710754,0,0,1,0,4,0.045454545454545456
