id,idstudy,country,startyear,endyear,eis,se,micro,panel,quasipan,sepdur,sepgov,septrd,seplab,seprisk,habits,inverse,secord,exact,yearfe,totalc,food,tastes,ml,tsls,coint,ols,bayes,income,inflinst,firstlag,stockhold,nonstock,irstock,ircap,idcountry,annual,monthly,periods,obs,csunits,years,avyear,top,impact,cits,yearcits,pubyear,comb,study,perstudy,last,gdppc,finref,eascredit,marketpartic,education,gini,realrate,inflation,growth,lifeexp,politstab,ruleoflaw,trust
1267,79,USA,1959,1990,0.9000900090009001,0.24223844526666888,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,112,0,1,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0,22825.373,0.75992066,3.7551482,0.26,11.10875,41.319756,3.764713,5.1224203,3.5772915,72.38537,0.54,1.6,41.51057
1268,79,USA,1959,1990,0.8517887563884157,1.2399548421361182,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,0,1,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0,22825.373,0.75992066,3.7551482,0.26,11.10875,41.319756,3.764713,5.1224203,3.5772915,72.38537,0.54,1.6,41.51057
1269,79,USA,1959,1990,-0.5305039787798409,0.5800364457640594,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,0,1,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0,22825.373,0.75992066,3.7551482,0.26,11.10875,41.319756,3.764713,5.1224203,3.5772915,72.38537,0.54,1.6,41.51057
1270,79,USA,1959,1990,-40.0,103.99999999999999,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112,0,1,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0,22825.373,0.75992066,3.7551482,0.26,11.10875,41.319756,3.764713,5.1224203,3.5772915,72.38537,0.54,1.6,41.51057
1271,79,USA,1959,1990,-0.24497795198432143,0.2758852634179142,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,1,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0,22825.373,0.75992066,3.7551482,0.26,11.10875,41.319756,3.764713,5.1224203,3.5772915,72.38537,0.54,1.6,41.51057
1272,79,USA,1959,1990,-32.25806451612903,64.51612903225806,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112,0,1,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0,22825.373,0.75992066,3.7551482,0.26,11.10875,41.319756,3.764713,5.1224203,3.5772915,72.38537,0.54,1.6,41.51057
1273,79,USA,1959,1990,-0.5285412262156448,0.25309637999544093,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,1,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,1,22825.373,0.75992066,3.7551482,0.26,11.10875,41.319756,3.764713,5.1224203,3.5772915,72.38537,0.54,1.6,41.51057
1274,80,USA,1959,1991,-0.44607012222321346,0.8094646552842604,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,112,0,0,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0,23066.86,0.7675439,3.7551482,0.26,11.145151,41.253136,3.801287,5.0937924,3.4534686,72.47851,0.54,1.6,41.51057
1275,80,USA,1959,1991,-0.9175153683824203,0.9032041827117154,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,112,0,0,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0,23066.86,0.7675439,3.7551482,0.26,11.145151,41.253136,3.801287,5.0937924,3.4534686,72.47851,0.54,1.6,41.51057
1276,80,USA,1959,1991,9.569377990430622,77.27845058492251,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,112,0,0,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0,23066.86,0.7675439,3.7551482,0.26,11.145151,41.253136,3.801287,5.0937924,3.4534686,72.47851,0.54,1.6,41.51057
1277,80,USA,1959,1991,-0.7432733759476736,6.565378920590273,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,112,0,0,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0,23066.86,0.7675439,3.7551482,0.26,11.145151,41.253136,3.801287,5.0937924,3.4534686,72.47851,0.54,1.6,41.51057
1278,80,USA,1959,1991,-0.4982312789596931,0.7533417793766513,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,112,0,0,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0,23066.86,0.7675439,3.7551482,0.26,11.145151,41.253136,3.801287,5.0937924,3.4534686,72.47851,0.54,1.6,41.51057
1279,80,USA,1959,1991,-1.0388531061707875,1.1000446406813669,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,112,0,0,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0,23066.86,0.7675439,3.7551482,0.26,11.145151,41.253136,3.801287,5.0937924,3.4534686,72.47851,0.54,1.6,41.51057
1280,80,USA,1959,1991,-1.1341726210729273,2.201583805110939,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,112,0,0,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0,23066.86,0.7675439,3.7551482,0.26,11.145151,41.253136,3.801287,5.0937924,3.4534686,72.47851,0.54,1.6,41.51057
1281,80,USA,1959,1991,-0.4372540445999126,0.3614850118605399,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,112,0,0,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,1,23066.86,0.7675439,3.7551482,0.26,11.145151,41.253136,3.801287,5.0937924,3.4534686,72.47851,0.54,1.6,41.51057
1282,81,"Chile, Ghana, Indonesia, Korea, Malaysia, Mexico, Turkey, Zimbabwe",1970,1994,-0.002,0.01834862385321101,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1,0,25,200,8.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,,,,,,,,,,,,,
1283,81,Chile,1970,1994,0.076,0.030844155844155844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,1,0,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,4642.49,0.5151515,3.7444558,,7.3676,51.571064,15.397306,,4.21324,69.517654,0.56,1.37,17.23931
1284,81,Ghana,1970,1994,0.349,0.4214975845410628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,43,1,0,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,1318.8773,0.106060594,2.0255232,,5.0384,39.04379,-17.565678,39.448696,2.201237,53.687515,0.15,-0.06,15.52486
1285,81,Indonesia,1971,1994,0.49,0.5130890052356021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,53,1,0,24,24,1.0,24.0,1982.5,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,1580.9644,0.24891774,3.9148405,,3.69,36.145924,12.354288,12.336272,7.2393794,58.543842,-0.82,-0.66,32.4358
1286,81,Korea,1970,1993,0.275,0.19475920679886688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,64,1,0,24,24,1.0,24.0,1981.5,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,6508.497,0.37188208,2.2319443,,8.338917,35.464756,2.1929994,11.050277,7.9254518,66.96299,0.23,1.01,33.15722
1287,81,Malaysia,1970,1994,0.767,0.7263257575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,69,1,0,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,4190.162,0.49783552,4.4144745,,6.0192,48.59613,5.335631,4.4218125,7.3028183,67.796104,0.16,0.52,9.562989
1288,81,Mexico,1970,1994,0.181,0.06733630952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,73,1,0,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,8897.076,0.35497832,2.632655,,5.23,51.434513,8.752802,36.7553,4.2639265,67.199036,-0.7,-0.49,24.2141
1289,81,Turkey,1970,1994,0.028,0.12017167381974249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,106,1,0,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,5533.22,0.28463203,2.9665756,0.012,3.9396,47.06638,,44.586525,4.240571,57.803505,-0.93,0.08,8.993996
1290,81,Zimbabwe,1974,1993,0.28,0.33452807646356036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,120,1,0,20,20,1.0,20.0,1983.5,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,433.94583,0.21666665,2.1590996,,4.5553,56.8,20.198338,15.003905,2.7824523,59.40816,-1.04,-1.75,12.57748
1291,81,Chile,1970,1994,-0.001,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,1,0,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,4642.49,0.5151515,3.7444558,,7.3676,51.571064,15.397306,,4.21324,69.517654,0.56,1.37,17.23931
1292,81,Indonesia,1971,1994,1.066,0.9594959495949595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,53,1,0,24,24,1.0,24.0,1982.5,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,1580.9644,0.24891774,3.9148405,,3.69,36.145924,12.354288,12.336272,7.2393794,58.543842,-0.82,-0.66,32.4358
1293,81,Korea,1970,1993,6.278,38.51533742331288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,64,1,0,24,24,1.0,24.0,1981.5,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,6508.497,0.37188208,2.2319443,,8.338917,35.464756,2.1929994,11.050277,7.9254518,66.96299,0.23,1.01,33.15722
1294,81,Malaysia,1970,1994,1.055,0.8406374501992032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,69,1,0,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,4190.162,0.49783552,4.4144745,,6.0192,48.59613,5.335631,4.4218125,7.3028183,67.796104,0.16,0.52,9.562989
1295,81,Mexico,1970,1994,0.449,0.25983796296296297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,73,1,0,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0,8897.076,0.35497832,2.632655,,5.23,51.434513,8.752802,36.7553,4.2639265,67.199036,-0.7,-0.49,24.2141
1296,81,Turkey,1970,1994,0.477,1.0105932203389831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,106,1,0,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,1,5533.22,0.28463203,2.9665756,0.012,3.9396,47.06638,,44.586525,4.240571,57.803505,-0.93,0.08,8.993996
1297,82,USA,1989,1998,0.158,0.06734867860187553,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,112,1,0,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,0,31218.389,0.90952384,3.7551482,0.26,12.4768,41.337288,5.651084,3.2674434,3.079393,75.686195,0.54,1.6,41.51057
1298,82,USA,1989,1998,0.211,0.10651186269560826,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,112,1,0,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,0,31218.389,0.90952384,3.7551482,0.26,12.4768,41.337288,5.651084,3.2674434,3.079393,75.686195,0.54,1.6,41.51057
1299,82,USA,1989,1998,0.351,0.1387900355871886,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,112,1,0,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,0,31218.389,0.90952384,3.7551482,0.26,12.4768,41.337288,5.651084,3.2674434,3.079393,75.686195,0.54,1.6,41.51057
1300,82,USA,1989,1998,0.129,0.08657718120805369,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,112,1,0,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,0,31218.389,0.90952384,3.7551482,0.26,12.4768,41.337288,5.651084,3.2674434,3.079393,75.686195,0.54,1.6,41.51057
1301,82,USA,1989,1998,0.214,0.12670219064535226,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,112,1,0,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,0,31218.389,0.90952384,3.7551482,0.26,12.4768,41.337288,5.651084,3.2674434,3.079393,75.686195,0.54,1.6,41.51057
1302,82,USA,1989,1998,0.131,0.23226950354609932,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,112,1,0,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,1,31218.389,0.90952384,3.7551482,0.26,12.4768,41.337288,5.651084,3.2674434,3.079393,75.686195,0.54,1.6,41.51057
1303,83,France,1970,1993,0.009,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,39,0,0,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,0,21368.473,0.5034014,2.967846,0.15,6.3675,34.275555,2.9325624,7.247911,2.8507977,74.46016,0.61,1.5,22.98464
1304,83,France,1970,1993,0.082,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,39,0,0,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,0,21368.473,0.5034014,2.967846,0.15,6.3675,34.275555,2.9325624,7.247911,2.8507977,74.46016,0.61,1.5,22.98464
1305,83,France,1970,1993,0.075,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,39,0,0,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,0,21368.473,0.5034014,2.967846,0.15,6.3675,34.275555,2.9325624,7.247911,2.8507977,74.46016,0.61,1.5,22.98464
1306,83,France,1970,1993,0.194,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,39,0,0,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,0,21368.473,0.5034014,2.967846,0.15,6.3675,34.275555,2.9325624,7.247911,2.8507977,74.46016,0.61,1.5,22.98464
1307,83,France,1970,1993,0.344,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,39,0,0,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,0,21368.473,0.5034014,2.967846,0.15,6.3675,34.275555,2.9325624,7.247911,2.8507977,74.46016,0.61,1.5,22.98464
1308,83,France,1970,1993,0.088,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,39,0,0,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,1,21368.473,0.5034014,2.967846,0.15,6.3675,34.275555,2.9325624,7.247911,2.8507977,74.46016,0.61,1.5,22.98464
1309,84,Korea,1960,1990,1.1048502927853276,0.16052128328501886,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,64,1,0,31,31,1.0,31.0,1975.0,0,0.057,6,0.46153846,2000,0,Ueda (2000),2,0,4640.313,0.3227513,2.2319443,,7.2151613,34.287933,2.4538648,11.617876,8.102863,63.088593,0.23,1.01,33.15722
1310,84,Korea,1960,1990,2.592688618096967,0.5646508787144029,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,64,1,0,31,31,1.0,31.0,1975.0,0,0.057,6,0.46153846,2000,0,Ueda (2000),2,1,4640.313,0.3227513,2.2319443,,7.2151613,34.287933,2.4538648,11.617876,8.102863,63.088593,0.23,1.01,33.15722
1311,85,USA,1979,1994,0.7,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,112,1,0,16,11903,743.9375,16.0,1986.5,0,0.561,160,12.307693,2000,0,Parker (2000),3,0,28254.537,0.8444941,3.7551482,0.26,12.179375,41.05936,5.9412074,5.312433,2.843151,74.737625,0.54,1.6,41.51057
1312,85,USA,1979,1994,0.729,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,112,1,0,16,11903,743.9375,16.0,1986.5,0,0.561,160,12.307693,2000,0,Parker (2000),3,0,28254.537,0.8444941,3.7551482,0.26,12.179375,41.05936,5.9412074,5.312433,2.843151,74.737625,0.54,1.6,41.51057
1313,85,USA,1979,1994,0.73,0.125,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,112,1,0,16,11903,743.9375,16.0,1986.5,0,0.561,160,12.307693,2000,0,Parker (2000),3,1,28254.537,0.8444941,3.7551482,0.26,12.179375,41.05936,5.9412074,5.312433,2.843151,74.737625,0.54,1.6,41.51057
1314,86,UK,1968,1992,0.461,0.189,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,108,1,0,25,175,7.0,25.0,1980.0,1,1.543,78,6.5,2001,0,Banks  et al. (2001),3,0,17705.355,0.7380953,3.139172,0.3,7.74392,29.345753,1.2852347,6.001119,2.3507245,73.80312,0.37,1.67,36.44593
1315,86,UK,1968,1992,0.511,0.189,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,108,1,0,25,175,7.0,25.0,1980.0,1,1.543,78,6.5,2001,0,Banks  et al. (2001),3,0,17705.355,0.7380953,3.139172,0.3,7.74392,29.345753,1.2852347,6.001119,2.3507245,73.80312,0.37,1.67,36.44593
1316,86,UK,1968,1992,0.509,0.189,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,108,1,0,25,175,7.0,25.0,1980.0,1,1.543,78,6.5,2001,0,Banks  et al. (2001),3,1,17705.355,0.7380953,3.139172,0.3,7.74392,29.345753,1.2852347,6.001119,2.3507245,73.80312,0.37,1.67,36.44593
1317,87,USA,1959,1978,7.692307692307692,7.692307692307692,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,1,240,240,1.0,20.0,1968.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,19855.389,0.6309524,3.7551482,0.26,10.5165,41.811768,1.9759346,4.527587,3.9977202,71.06033,0.54,1.6,41.51057
1318,87,USA,1959,1978,2.5,0.9374999999999998,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,1,240,240,1.0,20.0,1968.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,19855.389,0.6309524,3.7551482,0.26,10.5165,41.811768,1.9759346,4.527587,3.9977202,71.06033,0.54,1.6,41.51057
1319,87,USA,1979,1988,-0.14347202295552366,0.29723615659652247,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,1,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,27068.998,0.8178572,3.7551482,0.26,12.0718,41.157833,6.4534106,6.1951084,2.9938693,74.35683,0.54,1.6,41.51057
1320,87,USA,1979,1988,-0.11560693641618497,0.18470379899094522,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,1,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,27068.998,0.8178572,3.7551482,0.26,12.0718,41.157833,6.4534106,6.1951084,2.9938693,74.35683,0.54,1.6,41.51057
1321,87,USA,1979,1988,-0.1272264631043257,0.17044461278480275,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,1,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,27068.998,0.8178572,3.7551482,0.26,12.0718,41.157833,6.4534106,6.1951084,2.9938693,74.35683,0.54,1.6,41.51057
1322,87,USA,1979,1988,-0.08532423208191126,0.0952981397570152,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,1,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,27068.998,0.8178572,3.7551482,0.26,12.0718,41.157833,6.4534106,6.1951084,2.9938693,74.35683,0.54,1.6,41.51057
1323,87,USA,1959,1988,0.23148148148148145,0.1730752743484225,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,1,360,360,1.0,30.0,1973.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,22259.926,0.74776787,3.7551482,0.26,11.034933,41.36274,3.5750332,5.1231303,3.639202,72.19706,0.54,1.6,41.51057
1324,87,USA,1959,1978,-1.7857142857142856,12.499999999999998,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,112,0,1,240,240,1.0,20.0,1968.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,19855.389,0.6309524,3.7551482,0.26,10.5165,41.811768,1.9759346,4.527587,3.9977202,71.06033,0.54,1.6,41.51057
1325,87,USA,1959,1978,-0.7299270072992701,1.2254249027651978,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,112,0,1,240,240,1.0,20.0,1968.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,19855.389,0.6309524,3.7551482,0.26,10.5165,41.811768,1.9759346,4.527587,3.9977202,71.06033,0.54,1.6,41.51057
1326,87,USA,1959,1978,0.4716981132075471,0.5962976148095407,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,112,0,1,240,240,1.0,20.0,1968.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,19855.389,0.6309524,3.7551482,0.26,10.5165,41.811768,1.9759346,4.527587,3.9977202,71.06033,0.54,1.6,41.51057
1327,87,USA,1979,1988,-0.8849557522123894,2.020518443104394,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,112,0,1,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,27068.998,0.8178572,3.7551482,0.26,12.0718,41.157833,6.4534106,6.1951084,2.9938693,74.35683,0.54,1.6,41.51057
1328,87,USA,1979,1988,-0.8333333333333334,1.75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,112,0,1,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,27068.998,0.8178572,3.7551482,0.26,12.0718,41.157833,6.4534106,6.1951084,2.9938693,74.35683,0.54,1.6,41.51057
1329,87,USA,1979,1988,-2.0833333333333335,13.88888888888889,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,112,0,1,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,27068.998,0.8178572,3.7551482,0.26,12.0718,41.157833,6.4534106,6.1951084,2.9938693,74.35683,0.54,1.6,41.51057
1330,87,USA,1979,1988,2.941176470588235,14.532871972318336,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,112,0,1,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,27068.998,0.8178572,3.7551482,0.26,12.0718,41.157833,6.4534106,6.1951084,2.9938693,74.35683,0.54,1.6,41.51057
1331,87,USA,1959,1988,-1.0101010101010102,2.7752270176512606,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,112,0,1,360,360,1.0,30.0,1973.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,22259.926,0.74776787,3.7551482,0.26,11.034933,41.36274,3.5750332,5.1231303,3.639202,72.19706,0.54,1.6,41.51057
1332,87,USA,1959,1988,-1.36986301369863,4.297241508725841,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,112,0,1,360,360,1.0,30.0,1973.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0,22259.926,0.74776787,3.7551482,0.26,11.034933,41.36274,3.5750332,5.1231303,3.639202,72.19706,0.54,1.6,41.51057
