"cn_id","idstudy","size","size_unwinsorized","se","se_unwinsorized","trust_index","rule_of_law","trust_rule_of_law","placebo_index","regulatory_quality","government_effectiveness","control_of_corruption","rel_size","avg_year","num_years","any_trim","OLS","FM","excess","indstock","jan","impact","cits","indep_demean","value","syst_risk","momentum","leverage_group","profitability","liquidity","volatility","price_group","mkt_char","mkt_state","information","ownership","growth","distress_group","size_group","bond_yield","mkt_return_vol","credit_gdp","gdp_pc","gdp_growth"
"Australia",15,-0.0022,-0.0022,0.0010945273631841,0.0010945273631841,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0021,-0.0021,0.0011052631578947,0.0011052631578947,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0029,-0.0029,0.0003179824561404,0.0003179824561404,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0027,-0.0027,0.0011111111111111,0.0011111111111111,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0021,-0.0021,0.0011052631578947,0.0011052631578947,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.003,-0.003,0.0010600706713781,0.0010600706713781,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0036,-0.0036,0.001125,0.001125,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0022,-0.0022,0.0010731707317073,0.0010731707317073,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,1,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0036,-0.0036,0.001128526645768,0.001128526645768,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0036,-0.0036,0.0011145510835913,0.0011145510835913,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
