id,idstudy,eis,se,micro,panel,quasipan,sepdur,sepgov,septrd,seplab,seprisk,habits,inverse,secord,exact,yearfe,totalc,food,tastes,ml,tsls,coint,ols,bayes,income,inflinst,firstlag,stockhold,nonstock,irstock,ircap,country,idcountry,annual,monthly,startyear,endyear,periods,obs,csunits,years,avyear,top,impact,cits,yearcits,pubyear,comb,study,perstudy,last
1236,76,0.065,0.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Switzerland,99,0,0,1982,1996,57,57,1.0,14.25,1989.0,0,9.448,567,40.5,1999,0,Campbell (1999),60,0
1237,76,0.048,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Switzerland,99,0,0,1982,1996,57,57,1.0,14.25,1989.0,0,9.448,567,40.5,1999,0,Campbell (1999),60,0
1238,76,0.26,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,UK,108,0,0,1970,1996,105,105,1.0,26.25,1983.0,0,9.448,567,40.5,1999,0,Campbell (1999),60,0
1239,76,-0.038,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,UK,108,0,0,1970,1996,105,105,1.0,26.25,1983.0,0,9.448,567,40.5,1999,0,Campbell (1999),60,0
1240,76,0.102,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,112,0,0,1970,1996,106,106,1.0,26.5,1983.0,0,9.448,567,40.5,1999,0,Campbell (1999),60,0
1241,76,0.016,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,USA,112,0,0,1970,1996,106,106,1.0,26.5,1983.0,0,9.448,567,40.5,1999,0,Campbell (1999),60,0
1242,76,0.194,0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sweden,98,1,0,1920,1993,74,74,1.0,74.0,1956.5,0,9.448,567,40.5,1999,0,Campbell (1999),60,0
1243,76,-0.043,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sweden,98,1,0,1920,1993,74,74,1.0,74.0,1956.5,0,9.448,567,40.5,1999,0,Campbell (1999),60,0
1244,76,0.197,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,UK,108,1,0,1920,1993,74,74,1.0,74.0,1956.5,0,9.448,567,40.5,1999,0,Campbell (1999),60,0
1245,76,0.037,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,UK,108,1,0,1920,1993,74,74,1.0,74.0,1956.5,0,9.448,567,40.5,1999,0,Campbell (1999),60,0
1246,76,-0.202,0.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,112,1,0,1891,1994,104,104,1.0,104.0,1942.5,0,9.448,567,40.5,1999,0,Campbell (1999),60,0
1247,76,0.038,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,USA,112,1,0,1891,1994,104,104,1.0,104.0,1942.5,0,9.448,567,40.5,1999,0,Campbell (1999),60,1
1248,77,0.2,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,112,0,0,1955,1996,168,168,1.0,42.0,1975.5,0,0.561,381,27.214285,1999,0,McCallum and Nelson (1999),1,1
1249,78,0.536,0.19,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,USA,112,1,0,1974,1987,14,44142,3153.0,14.0,1980.5,1,1.752,310,23.846153,2000,1,Dynan (2000),1,1
1250,79,7.575757575757575,59.51561065197428,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,USA,112,1,0,1871,1993,123,123,1.0,123.0,1932.0,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1251,79,-1.9723865877712032,1.1593120377826793,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,USA,112,1,0,1871,1993,123,123,1.0,123.0,1932.0,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1252,79,-1.221001221001221,0.45619825839606065,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,USA,112,1,0,1871,1993,123,123,1.0,123.0,1932.0,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1253,79,-1.342281879194631,0.49907661817035276,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,USA,112,1,0,1871,1993,123,123,1.0,123.0,1932.0,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1254,79,0.15537600994406464,0.0722802631716174,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,112,1,0,1871,1993,123,123,1.0,123.0,1932.0,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1255,79,-0.3000300030003,0.20425084812711694,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,112,1,0,1871,1993,123,123,1.0,123.0,1932.0,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1256,79,1.5600624024960998,1.808309461863654,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1257,79,8.19672131147541,4.568664337543671,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1258,79,4.761904761904762,1.6099773242630386,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1259,79,28.57142857142857,52.24489795918367,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1260,79,0.8710801393728224,0.30047712124707115,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1261,79,3.4602076124567476,1.9156858754085804,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1262,79,-1.1148272017837235,0.544363784148574,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,USA,112,1,0,1871,1993,123,123,1.0,123.0,1932.0,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1263,79,-1.1173184357541899,0.5255766049748759,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,USA,112,1,0,1871,1993,123,123,1.0,123.0,1932.0,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1264,79,-0.46425255338904364,0.4638214925223872,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,112,1,0,1871,1993,123,123,1.0,123.0,1932.0,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1265,79,-0.15432098765432098,0.09202103337905805,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,112,1,0,1871,1993,123,123,1.0,123.0,1932.0,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1266,79,0.19297568506368196,0.059732342501378974,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1267,79,0.9000900090009001,0.24223844526666888,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1268,79,0.8517887563884157,1.2399548421361182,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1269,79,-0.5305039787798409,0.5800364457640594,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1270,79,-40.0,103.99999999999999,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1271,79,-0.24497795198432143,0.2758852634179142,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1272,79,-32.25806451612903,64.51612903225806,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,0
1273,79,-0.5285412262156448,0.25309637999544093,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,112,0,1,1959,1990,384,384,1.0,32.0,1974.5,1,2.651,484,37.23077,2000,0,Stock and Wright (2000),24,1
1274,80,-0.44607012222321346,0.8094646552842604,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,USA,112,0,0,1959,1991,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0
1275,80,-0.9175153683824203,0.9032041827117154,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,USA,112,0,0,1959,1991,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0
1276,80,9.569377990430622,77.27845058492251,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,USA,112,0,0,1959,1991,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0
1277,80,-0.7432733759476736,6.565378920590273,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,USA,112,0,0,1959,1991,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0
1278,80,-0.4982312789596931,0.7533417793766513,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,USA,112,0,0,1959,1991,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0
1279,80,-1.0388531061707875,1.1000446406813669,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,USA,112,0,0,1959,1991,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0
1280,80,-1.1341726210729273,2.201583805110939,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,USA,112,0,0,1959,1991,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,0
1281,80,-0.4372540445999126,0.3614850118605399,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,USA,112,0,0,1959,1991,128,128,1.0,32.0,1975.0,0,0.821,19,1.4615384,2000,0,Weber (2000),8,1
1282,81,-0.002,0.01834862385321101,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Chile, Ghana, Indonesia, Korea, Malaysia, Mexico, Turkey, Zimbabwe",19,1,0,1970,1994,25,200,8.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1283,81,0.076,0.030844155844155844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Chile,18,1,0,1970,1994,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1284,81,0.349,0.4214975845410628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Ghana,43,1,0,1970,1994,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1285,81,0.49,0.5130890052356021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Indonesia,53,1,0,1971,1994,24,24,1.0,24.0,1982.5,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1286,81,0.275,0.19475920679886688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Korea,64,1,0,1970,1993,24,24,1.0,24.0,1981.5,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1287,81,0.767,0.7263257575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Malaysia,69,1,0,1970,1994,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1288,81,0.181,0.06733630952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Mexico,73,1,0,1970,1994,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1289,81,0.028,0.12017167381974249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Turkey,106,1,0,1970,1994,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1290,81,0.28,0.33452807646356036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Zimbabwe,120,1,0,1974,1993,20,20,1.0,20.0,1983.5,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1291,81,-0.001,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Chile,18,1,0,1970,1994,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1292,81,1.066,0.9594959495949595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Indonesia,53,1,0,1971,1994,24,24,1.0,24.0,1982.5,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1293,81,6.278,38.51533742331288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Korea,64,1,0,1970,1993,24,24,1.0,24.0,1981.5,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1294,81,1.055,0.8406374501992032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Malaysia,69,1,0,1970,1994,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1295,81,0.449,0.25983796296296297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Mexico,73,1,0,1970,1994,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,0
1296,81,0.477,1.0105932203389831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Turkey,106,1,0,1970,1994,25,25,1.0,25.0,1982.0,0,0.66,274,21.076923,2000,0,Bandiera  et al. (2000),15,1
1297,82,0.158,0.06734867860187553,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,USA,112,1,0,1989,1998,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,0
1298,82,0.211,0.10651186269560826,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,USA,112,1,0,1989,1998,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,0
1299,82,0.351,0.1387900355871886,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,USA,112,1,0,1989,1998,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,0
1300,82,0.129,0.08657718120805369,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,USA,112,1,0,1989,1998,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,0
1301,82,0.214,0.12670219064535226,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,USA,112,1,0,1989,1998,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,0
1302,82,0.131,0.23226950354609932,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,USA,112,1,0,1989,1998,10,680,68.0,10.0,1993.5,0,0.003,14,1.0769231,2000,0,Abdulkadri and Langemeier (2000),6,1
1303,83,0.009,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,France,39,0,0,1970,1993,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,0
1304,83,0.082,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,France,39,0,0,1970,1993,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,0
1305,83,0.075,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,France,39,0,0,1970,1993,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,0
1306,83,0.194,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,France,39,0,0,1970,1993,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,0
1307,83,0.344,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,France,39,0,0,1970,1993,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,0
1308,83,0.088,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,France,39,0,0,1970,1993,96,96,1.0,24.0,1981.5,0,0.145,15,1.1538461,2000,0,Girardin  et al. (2000),6,1
1309,84,1.1048502927853276,0.16052128328501886,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Korea,64,1,0,1960,1990,31,31,1.0,31.0,1975.0,0,0.057,6,0.46153846,2000,0,Ueda (2000),2,0
1310,84,2.592688618096967,0.5646508787144029,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Korea,64,1,0,1960,1990,31,31,1.0,31.0,1975.0,0,0.057,6,0.46153846,2000,0,Ueda (2000),2,1
1311,85,0.7,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,USA,112,1,0,1979,1994,16,11903,743.9375,16.0,1986.5,0,0.561,160,12.307693,2000,0,Parker (2000),3,0
1312,85,0.729,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,USA,112,1,0,1979,1994,16,11903,743.9375,16.0,1986.5,0,0.561,160,12.307693,2000,0,Parker (2000),3,0
1313,85,0.73,0.125,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,USA,112,1,0,1979,1994,16,11903,743.9375,16.0,1986.5,0,0.561,160,12.307693,2000,0,Parker (2000),3,1
1314,86,0.461,0.189,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,UK,108,1,0,1968,1992,25,175,7.0,25.0,1980.0,1,1.543,78,6.5,2001,0,Banks  et al. (2001),3,0
1315,86,0.511,0.189,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,UK,108,1,0,1968,1992,25,175,7.0,25.0,1980.0,1,1.543,78,6.5,2001,0,Banks  et al. (2001),3,0
1316,86,0.509,0.189,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,UK,108,1,0,1968,1992,25,175,7.0,25.0,1980.0,1,1.543,78,6.5,2001,0,Banks  et al. (2001),3,1
1317,87,7.692307692307692,7.692307692307692,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,112,0,1,1959,1978,240,240,1.0,20.0,1968.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1318,87,2.5,0.9374999999999998,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,112,0,1,1959,1978,240,240,1.0,20.0,1968.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1319,87,-0.14347202295552366,0.29723615659652247,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,112,0,1,1979,1988,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1320,87,-0.11560693641618497,0.18470379899094522,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,112,0,1,1979,1988,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1321,87,-0.1272264631043257,0.17044461278480275,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,112,0,1,1979,1988,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1322,87,-0.08532423208191126,0.0952981397570152,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,112,0,1,1979,1988,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1323,87,0.23148148148148145,0.1730752743484225,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,112,0,1,1959,1988,360,360,1.0,30.0,1973.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1324,87,-1.7857142857142856,12.499999999999998,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,USA,112,0,1,1959,1978,240,240,1.0,20.0,1968.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1325,87,-0.7299270072992701,1.2254249027651978,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,USA,112,0,1,1959,1978,240,240,1.0,20.0,1968.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1326,87,0.4716981132075471,0.5962976148095407,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,USA,112,0,1,1959,1978,240,240,1.0,20.0,1968.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1327,87,-0.8849557522123894,2.020518443104394,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,USA,112,0,1,1979,1988,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1328,87,-0.8333333333333334,1.75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,USA,112,0,1,1979,1988,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1329,87,-2.0833333333333335,13.88888888888889,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,USA,112,0,1,1979,1988,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1330,87,2.941176470588235,14.532871972318336,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,USA,112,0,1,1979,1988,120,120,1.0,10.0,1983.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1331,87,-1.0101010101010102,2.7752270176512606,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,USA,112,0,1,1959,1988,360,360,1.0,30.0,1973.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
1332,87,-1.36986301369863,4.297241508725841,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,USA,112,0,1,1959,1988,360,360,1.0,30.0,1973.5,0,0.821,59,4.9166665,2001,0,Neeley  et al. (2001),52,0
