idstudy,idauthor,study,discrate,standard_error,hyperbolic_discounting,exponential_discounting,delay,frontend_delay,lab_experiment,real_reward,matching_task,health_domain,other_domain,negative_framing,neutral_framing,stakes,sample_size,students,males_only,females_only,north_america,asia,africa,citations,publication_year,elicitation_method,discounting,domain,money_domain,nobs,instrument,country,continent,impact_factor,year,invperst,invperst_origse
12,14,Chapman & Elstein (1995),1.22,,0,1,2.4849066497880004,0,1,0,1,1,0,0,0,1.4087629362001968,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,money & health,1,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.36,,0,1,2.4849066497880004,0,1,0,1,1,0,0,0,1.4087629362001968,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,money & health,1,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.64,,0,1,2.4849066497880004,0,1,0,1,1,0,0,0,,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,health,0,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.6,,0,1,2.4849066497880004,0,1,0,1,0,0,0,0,1.4087629362001968,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,money,1,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),1.92,,0,1,0.0,0,1,0,1,1,0,0,0,,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,health,0,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.2,,0,1,1.0986122886681098,0,1,0,1,1,0,0,0,,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,health,0,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.17,,0,1,1.791759469228055,0,1,0,1,1,0,0,0,,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,health,0,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.05,,0,1,2.4849066497880004,0,1,0,1,1,0,0,0,,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,health,0,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),1.12,,0,1,0.0,0,1,0,1,0,0,0,0,1.4087629362001968,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,money,1,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.28,,0,1,1.0986122886681098,0,1,0,1,0,0,0,0,1.4087629362001968,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,money,1,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.17,,0,1,1.791759469228055,0,1,0,1,0,0,0,0,1.4087629362001968,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,money,1,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.11,,0,1,2.4849066497880004,0,1,0,1,0,0,0,0,1.4087629362001968,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,money,1,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.17,,0,1,2.4849066497880004,0,1,0,1,1,0,0,0,,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,health,0,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.25,,0,1,2.4849066497880004,0,1,0,1,0,0,0,0,1.4087629362001968,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,money,1,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),1.49,,0,1,0.0,0,1,0,1,1,0,0,0,1.4087629362001968,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,money & health,1,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.1,,0,1,2.0794415416798357,0,1,0,1,1,0,0,0,,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,health,0,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
12,14,Chapman & Elstein (1995),0.21,,0,1,2.4849066497880004,0,1,0,1,0,0,0,0,1.4087629362001968,3.4339872044851463,1,0,0,1,0,0,2.942412636021208,-0.8842354720835961,matching,exponential,money,1,31.0,0.1796053020267749,USA,North America,0.1,1995,0.027777777777777776,
13,3,Andreoni et al. (2015),1.022,0.223,0,1,0.0,0,1,1,0,0,0,0,0,0.40952679136784087,4.060443010546419,1,0,0,1,0,0,3.028522096376982,1.1547851314524515,choice,exponential,money,1,58.0,0.13130643285972254,USA,North America,0.384,2015,0.2,0.2
13,3,Andreoni et al. (2015),0.472,0.103,0,1,0.0,0,1,1,0,0,0,0,0,0.40952679136784087,4.060443010546419,1,0,0,1,0,0,3.028522096376982,1.1547851314524515,choice,exponential,money,1,58.0,0.13130643285972254,USA,North America,0.384,2015,0.2,0.2
13,3,Andreoni et al. (2015),0.741,0.39,0,1,0.0,0,1,1,0,0,0,0,0,0.40952679136784087,4.060443010546419,1,0,0,1,0,0,3.028522096376982,1.1547851314524515,choice,exponential,money,1,58.0,0.13130643285972254,USA,North America,0.384,2015,0.2,0.2
13,3,Andreoni et al. (2015),0.679,0.148,0,1,0.0,0,1,1,0,0,0,0,0,0.40952679136784087,4.060443010546419,1,0,0,1,0,0,3.028522096376982,1.1547851314524515,choice,exponential,money,1,58.0,0.13130643285972254,USA,North America,0.384,2015,0.2,0.2
13,3,Andreoni et al. (2015),0.63,0.23,0,1,0.0,0,1,1,0,0,0,0,0,0.40952679136784087,4.060443010546419,1,0,0,1,0,0,3.028522096376982,1.1547851314524515,choice,exponential,money,1,58.0,0.13130643285972254,USA,North America,0.384,2015,0.2,0.2
14,9,Cairns & van der Pol (1997),0.4142000000000001,,1,0,0.6931471805599453,1,1,0,1,0,0,0,0,1.0175939699191414,4.07753744390572,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,59.0,0.13018891098082389,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.4485000000000001,,1,0,0.6931471805599453,1,1,0,1,0,0,0,0,,4.07753744390572,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,59.0,0.13018891098082389,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.31610000000000005,,1,0,1.3862943611198906,1,1,0,1,0,0,0,0,,4.7535901911063645,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,116.0,0.09284766908852593,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.34519999999999995,,1,0,1.3862943611198906,1,1,0,1,0,0,0,0,,4.7535901911063645,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,116.0,0.09284766908852593,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.24570000000000003,,1,0,1.6094379124341003,1,1,0,1,0,0,0,0,,4.30406509320417,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,74.0,0.11624763874381928,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.2831999999999999,,1,0,1.6094379124341003,1,1,0,1,0,0,0,0,,4.30406509320417,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,74.0,0.11624763874381928,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.2368999999999999,,1,0,1.791759469228055,1,1,0,1,0,0,0,0,,4.969813299576001,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,144.0,0.08333333333333333,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.23859999999999992,,1,0,1.791759469228055,1,1,0,1,0,0,0,0,,4.969813299576001,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,144.0,0.08333333333333333,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.2509999999999999,,1,0,2.0794415416798357,1,1,0,1,0,0,0,0,,4.330733340286331,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,76.0,0.11470786693528087,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.2149000000000001,,1,0,2.0794415416798357,1,1,0,1,0,0,0,0,,4.330733340286331,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,76.0,0.11470786693528087,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.18920000000000003,,1,0,2.4849066497880004,1,1,0,1,0,0,0,0,,4.330733340286331,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,76.0,0.11470786693528087,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.16420000000000012,,1,0,2.4849066497880004,1,1,0,1,0,0,0,0,,4.330733340286331,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,76.0,0.11470786693528087,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.16989999999999994,,1,0,2.6390573296152584,1,1,0,1,0,0,0,0,,4.219507705176107,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,68.0,0.12126781251816648,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.15090000000000003,,1,0,2.6390573296152584,1,1,0,1,0,0,0,0,,4.219507705176107,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,68.0,0.12126781251816648,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.1923999999999999,,1,0,2.70805020110221,1,1,0,1,0,0,0,0,,4.356708826689592,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,78.0,0.11322770341445956,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.1806000000000001,,1,0,2.70805020110221,1,1,0,1,0,0,0,0,,4.356708826689592,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,78.0,0.11322770341445956,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.15759999999999996,,1,0,2.772588722239781,1,1,0,1,0,0,0,0,,3.6888794541139363,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,40.0,0.15811388300841897,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.135,,1,0,2.772588722239781,1,1,0,1,0,0,0,0,,3.6888794541139363,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,40.0,0.15811388300841897,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.16789999999999994,,1,0,2.833213344056216,1,1,0,1,0,0,0,0,,4.290459441148391,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,73.0,0.11704114719613057,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.14739999999999998,,1,0,2.833213344056216,1,1,0,1,0,0,0,0,,4.290459441148391,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,73.0,0.11704114719613057,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.17769999999999997,,1,0,2.8903717578961645,1,1,0,1,0,0,0,0,,4.189654742026425,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,66.0,0.12309149097933272,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.1541999999999999,,1,0,2.8903717578961645,1,1,0,1,0,0,0,0,,4.189654742026425,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,66.0,0.12309149097933272,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.15670000000000006,,1,0,2.9444389791664403,1,1,0,1,0,0,0,0,,4.219507705176107,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,68.0,0.12126781251816648,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.13819999999999988,,1,0,2.9444389791664403,1,1,0,1,0,0,0,0,,4.219507705176107,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,68.0,0.12126781251816648,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.30380000000000007,,1,0,0.6931471805599453,1,1,0,1,0,0,0,0,1.0175939699191414,4.23410650459726,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,69.0,0.1203858530857692,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.4085000000000001,,1,0,0.6931471805599453,1,1,0,1,0,0,0,0,1.0175939699191414,4.23410650459726,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,69.0,0.1203858530857692,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.24469999999999992,,1,0,1.3862943611198906,1,1,0,1,0,0,0,0,1.0175939699191414,4.812184355372417,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,123.0,0.09016696346674323,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.29410000000000003,,1,0,1.3862943611198906,1,1,0,1,0,0,0,0,1.0175939699191414,4.812184355372417,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,123.0,0.09016696346674323,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.19140000000000001,,1,0,1.6094379124341003,1,1,0,1,0,0,0,0,1.0175939699191414,4.248495242049359,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,70.0,0.11952286093343936,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.21760000000000002,,1,0,1.6094379124341003,1,1,0,1,0,0,0,0,1.0175939699191414,4.248495242049359,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,70.0,0.11952286093343936,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.21389999999999998,,1,0,1.791759469228055,1,1,0,1,0,0,0,0,1.0175939699191414,5.0106352940962555,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,150.0,0.08164965809277261,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.21930000000000005,,1,0,1.791759469228055,1,1,0,1,0,0,0,0,1.0175939699191414,5.0106352940962555,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,150.0,0.08164965809277261,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.20350000000000001,,1,0,2.0794415416798357,1,1,0,1,0,0,0,0,1.0175939699191414,4.0943445622221,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,60.0,0.12909944487358055,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.20910000000000006,,1,0,2.0794415416798357,1,1,0,1,0,0,0,0,1.0175939699191414,4.0943445622221,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,60.0,0.12909944487358055,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.18920000000000003,,1,0,2.4849066497880004,1,1,0,1,0,0,0,0,1.0175939699191414,4.204692619390966,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,67.0,0.12216944435630522,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.1855,,1,0,2.4849066497880004,1,1,0,1,0,0,0,0,1.0175939699191414,4.204692619390966,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,67.0,0.12216944435630522,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.16989999999999994,,1,0,2.6390573296152584,1,1,0,1,0,0,0,0,1.0175939699191414,4.110873864173311,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,61.0,0.12803687993289598,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.16979999999999995,,1,0,2.6390573296152584,1,1,0,1,0,0,0,0,1.0175939699191414,4.110873864173311,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,61.0,0.12803687993289598,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.18019999999999992,,1,0,2.70805020110221,1,1,0,1,0,0,0,0,1.0175939699191414,4.219507705176107,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,68.0,0.12126781251816648,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.16359999999999997,,1,0,2.70805020110221,1,1,0,1,0,0,0,0,1.0175939699191414,4.219507705176107,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,68.0,0.12126781251816648,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.16799999999999993,,1,0,2.772588722239781,1,1,0,1,0,0,0,0,1.0175939699191414,4.189654742026425,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,66.0,0.12309149097933272,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.15660000000000007,,1,0,2.772588722239781,1,1,0,1,0,0,0,0,1.0175939699191414,4.189654742026425,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,66.0,0.12309149097933272,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.15739999999999998,,1,0,2.833213344056216,1,1,0,1,0,0,0,0,1.0175939699191414,4.30406509320417,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,74.0,0.11624763874381928,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.15250000000000008,,1,0,2.833213344056216,1,1,0,1,0,0,0,0,1.0175939699191414,4.30406509320417,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,74.0,0.11624763874381928,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.1479999999999999,,1,0,2.8903717578961645,1,1,0,1,0,0,0,0,1.0175939699191414,4.02535169073515,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,56.0,0.1336306209562122,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.1492,,1,0,2.8903717578961645,1,1,0,1,0,0,0,0,1.0175939699191414,4.02535169073515,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,56.0,0.1336306209562122,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.13969999999999994,,1,0,2.9444389791664403,1,1,0,1,0,0,0,0,1.0175939699191414,4.382026634673881,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,80.0,0.11180339887498948,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.12949999999999995,,1,0,2.9444389791664403,1,1,0,1,0,0,0,0,1.0175939699191414,4.382026634673881,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,80.0,0.11180339887498948,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.32289999999999996,,1,0,0.6931471805599453,1,1,0,1,0,0,0,0,,4.189654742026425,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,66.0,0.12309149097933272,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.42459999999999987,,1,0,0.6931471805599453,1,1,0,1,0,0,0,0,,4.189654742026425,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,66.0,0.12309149097933272,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.2574000000000001,,1,0,1.3862943611198906,1,1,0,1,0,0,0,0,,5.017279836814924,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,151.0,0.08137884587711594,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.26990000000000003,,1,0,1.3862943611198906,1,1,0,1,0,0,0,0,,5.017279836814924,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,151.0,0.08137884587711594,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.24570000000000003,,1,0,1.6094379124341003,1,1,0,1,0,0,0,0,,4.343805421853684,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,77.0,0.11396057645963795,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.25150000000000006,,1,0,1.6094379124341003,1,1,0,1,0,0,0,0,,4.343805421853684,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,77.0,0.11396057645963795,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.21710000000000007,,1,0,1.791759469228055,1,1,0,1,0,0,0,0,,4.812184355372417,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,123.0,0.09016696346674323,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.24320000000000008,,1,0,1.791759469228055,1,1,0,1,0,0,0,0,,4.812184355372417,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,123.0,0.09016696346674323,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.2068000000000001,,1,0,2.0794415416798357,1,1,0,1,0,0,0,0,,3.9889840465642745,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,54.0,0.13608276348795434,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.20340000000000003,,1,0,2.0794415416798357,1,1,0,1,0,0,0,0,,3.9889840465642745,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,54.0,0.13608276348795434,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.18920000000000003,,1,0,2.4849066497880004,1,1,0,1,0,0,0,0,,4.276666119016055,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,72.0,0.11785113019775793,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.18009999999999993,,1,0,2.4849066497880004,1,1,0,1,0,0,0,0,,4.276666119016055,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,72.0,0.11785113019775793,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.15949999999999998,,1,0,2.6390573296152584,1,1,0,1,0,0,0,0,,4.07753744390572,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,59.0,0.13018891098082389,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.15880000000000005,,1,0,2.6390573296152584,1,1,0,1,0,0,0,0,,4.07753744390572,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,59.0,0.13018891098082389,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.14870000000000005,,1,0,2.70805020110221,1,1,0,1,0,0,0,0,,4.30406509320417,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,74.0,0.11624763874381928,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.1472,,1,0,2.70805020110221,1,1,0,1,0,0,0,0,,4.30406509320417,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,74.0,0.11624763874381928,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.1472,,1,0,2.772588722239781,1,1,0,1,0,0,0,0,,4.060443010546419,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,58.0,0.13130643285972254,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.15080000000000005,,1,0,2.772588722239781,1,1,0,1,0,0,0,0,,4.060443010546419,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,58.0,0.13130643285972254,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.15149999999999997,,1,0,2.833213344056216,1,1,0,1,0,0,0,0,,4.290459441148391,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,73.0,0.11704114719613057,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.13349999999999995,,1,0,2.833213344056216,1,1,0,1,0,0,0,0,,4.290459441148391,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,73.0,0.11704114719613057,United Kingdom,Europe,0.031,1997,0.013888888888888888,
14,9,Cairns & van der Pol (1997),0.1479999999999999,,1,0,2.8903717578961645,1,1,0,1,0,0,0,0,,4.110873864173311,0,0,0,0,0,0,1.0266387890430204,-0.6803334117299914,matching,hyperbolic,money,1,61.0,0.12803687993289598,United Kingdom,Europe,0.031,1997,0.013888888888888888,
